"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.869107000E0,1.296471552E0,3.054781339E-1,3.128769082E-1
3.879093000E0,1.379018595E0,3.585650048E-1,4.454841578E-1
3.889079000E0,1.360382203E0,3.647542825E-1,5.300302184E-1
3.899065000E0,1.212207473E0,3.450462422E-1,4.968016613E-1
3.909051000E0,1.033937124E0,2.547251791E-1,3.912003618E-1
3.919037000E0,8.077472341E-1,1.453489172E-1,2.411707485E-1
3.929023000E0,5.451587194E-1,5.228931069E-2,7.170148194E-2
3.939009000E0,3.663109575E-1,-1.276359469E-2,-3.978679419E-2
3.948995000E0,3.254383354E-1,-3.119664967E-2,-4.384125352E-2
3.958982958E0,4.035901733E-1,7.261949480E-3,-2.445305586E-2
3.968968958E0,5.824228786E-1,3.216377914E-2,-5.223142326E-2
3.978954958E0,7.582373974E-1,6.654043704E-2,-8.860051990E-2
3.988940958E0,8.452625312E-1,9.998066336E-2,-2.223164016E-1
3.998926958E0,1.018131223E0,1.486394379E-1,-4.466951162E-1
4.008912958E0,1.229345808E0,2.263524422E-1,-5.718144214E-1
4.018898958E0,1.321187294E0,2.455754560E-1,-5.425648946E-1
4.028884958E0,1.304334887E0,1.394052225E-1,-5.326374918E-1
4.038870958E0,1.221588454E0,3.519497573E-2,-5.796239626E-1
4.048856958E0,1.057883080E0,-1.801340032E-1,-5.200969684E-1
4.058842958E0,9.089723311E-1,-4.066402271E-1,-3.512521845E-1
4.068828958E0,7.777168116E-1,-5.293861476E-1,-2.685187608E-1
4.078814958E0,6.795843069E-1,-6.208968267E-1,-2.986781144E-1
4.088801958E0,7.201895651E-1,-6.723289356E-1,-4.165609056E-1
4.098787958E0,8.566403358E-1,-5.900913557E-1,-4.498403335E-1
4.108773958E0,1.055440698E0,-3.551625100E-1,-3.777166826E-1
4.118759958E0,1.302596364E0,-9.321075708E-2,-2.870778233E-1
4.128745958E0,1.517306561E0,1.515335172E-1,-2.039590681E-1
4.138731958E0,1.679994958E0,3.710903254E-1,-1.134079170E-1
4.148717958E0,1.705178185E0,5.125525984E-1,-3.535518944E-2
4.158703958E0,1.677174700E0,5.688203546E-1,6.196528316E-2
4.168689958E0,1.595639370E0,4.859661859E-1,3.578291327E-1
4.178675958E0,1.385839519E0,3.999208993E-1,6.579474163E-1
4.188661958E0,1.109257447E0,3.595154697E-1,6.417839581E-1
4.198647958E0,8.181137627E-1,2.777851358E-1,4.184904867E-1
4.208634958E0,5.425492533E-1,2.165095317E-1,2.919333512E-1
4.218620958E0,2.219877881E-1,2.011567900E-1,2.286729097E-1
4.228606958E0,-8.725507557E-2,1.508643034E-1,1.371142834E-1
4.238592958E0,-3.506028512E-1,8.746937603E-2,9.478336573E-2
4.248578958E0,-6.232801518E-1,4.230197400E-2,8.822278976E-2
4.258564958E0,-7.651512913E-1,-9.973303378E-3,-9.101775885E-3
4.268550958E0,-8.709164590E-1,-3.278855413E-2,-1.182944351E-1
4.278536958E0,-9.548992865E-1,-5.557778478E-4,-4.531709075E-2
4.288522958E0,-8.384252357E-1,6.521107256E-2,4.899966717E-2
4.298508958E0,-5.939660132E-1,1.467692059E-1,-1.262267679E-1
4.308494958E0,-3.794401494E-1,2.863302568E-1,-2.297119600E-1
4.318480958E0,-3.226195389E-1,3.932515651E-1,-1.519457459E-1
4.328466958E0,-6.421397611E-2,1.041830572E-1,2.820112109E-1
4.338452958E0,-1.036489141E-1,4.782963932E-2,7.765640330E-1
4.348439958E0,-7.169945003E-1,3.675188461E-1,5.246490258E-1
4.358425958E0,-6.335791451E-1,-1.483874229E-1,3.774418634E-1
4.368411958E0,-5.453477307E-1,-5.139749336E-1,3.349887389E-1
4.378397958E0,-5.746098290E-1,-5.592072397E-1,2.917257750E-1
4.388383958E0,-5.094500658E-1,-6.131986749E-1,2.987307394E-1
4.398369958E0,-3.424812149E-1,-7.390003502E-1,2.980892998E-1
4.408355958E0,-1.334947108E-1,-8.442680660E-1,2.300370651E-1
4.418341958E0,1.580166176E-2,-8.773068810E-1,2.491767561E-1
4.428327958E0,2.448455773E-1,-9.726591808E-1,4.966016865E-1
4.438313958E0,4.688794523E-1,-1.042147199E0,1.068769864E0
4.448299958E0,5.486310884E-1,-1.145971237E0,1.694645888E0
4.458285958E0,6.453618693E-1,-1.386751684E0,1.975874741E0
4.468271958E0,6.876746607E-1,-1.664797898E0,1.876482015E0
4.478258958E0,4.052652544E-1,-1.673700869E0,1.564690350E0
4.488244958E0,2.779219607E-1,-1.747963724E0,9.642695957E-1
4.498230958E0,1.976048988E-1,-1.832173862E0,3.531145227E-1
4.508216958E0,-5.715653300E-4,-1.847623959E0,1.176857400E-1
4.518202958E0,-3.500526282E-1,-1.879573731E0,1.866472167E-1
4.528188958E0,-7.661950193E-1,-2.138273554E0,4.942224544E-1
4.538174958E0,-8.093297830E-1,-2.477760556E0,1.066341516E0
4.548160958E0,-5.958064974E-1,-2.549029344E0,1.446331011E0
4.558146958E0,1.997718038E-1,-2.460237620E0,1.338039992E0
4.568132958E0,9.535575698E-1,-1.734632949E0,8.214191937E-1
4.578118958E0,1.332086065E0,-8.157090953E-1,4.239933014E-2
4.588104958E0,1.794998434E0,-2.749255550E-1,-5.377619916E-1
4.598090958E0,2.164443645E0,1.109158337E-2,-6.748020154E-1
4.608076958E0,2.359992078E0,6.237400353E-2,-5.334286201E-1
4.618063958E0,2.045824397E0,1.898795575E-1,-3.278212219E-1
4.628049958E0,1.656715292E0,9.227812618E-2,-1.172559696E-1
4.638035958E0,1.394275297E0,-1.302476057E-1,-1.216869897E-1
4.648021958E0,1.169837671E0,-3.131897342E-1,-1.754667556E-1
4.658007958E0,8.919589801E-1,-3.938696158E-1,-2.825754672E-1
4.667993958E0,6.289838183E-1,-3.789969304E-1,-4.352813512E-1
4.677979958E0,4.150336128E-1,-3.509200627E-1,-7.003642881E-1
4.687965958E0,1.578955802E-1,-3.256396258E-1,-8.827459610E-1
4.697951958E0,-1.444521005E-1,-2.558086681E-1,-8.457015109E-1
4.707937958E0,-3.677061032E-1,-2.541790491E-1,-5.902477688E-1
4.717923958E0,-4.710797596E-1,-3.445515677E-1,-1.991234207E-1
4.727909958E0,-4.622725372E-1,-4.352553311E-1,4.607933378E-1
4.737896958E0,-4.871578485E-1,-4.347504240E-1,8.068455935E-1
4.747882958E0,-5.682201380E-1,-3.971958044E-1,8.334931093E-1
4.757868958E0,-6.067316544E-1,-3.201327181E-1,6.686624390E-1
4.767854958E0,-5.713077602E-1,-2.338468185E-1,5.278182167E-1
4.777840958E0,-5.871440667E-1,-1.868872449E-1,5.188415712E-1
4.787826958E0,-7.341630949E-1,-1.874418533E-1,5.868359184E-1
4.797812958E0,-8.417904545E-1,-2.373604104E-1,6.007873750E-1
4.807798958E0,-8.941395530E-1,-2.376062858E-1,5.821031821E-1
4.817784958E0,-8.943887906E-1,-1.720744935E-1,5.155414027E-1
4.827770958E0,-7.964643006E-1,-8.789534569E-2,4.505262119E-1
4.837756958E0,-6.891563451E-1,-6.810982972E-2,4.082186830E-1
4.847742958E0,-6.490162329E-1,-8.424054354E-2,5.445991409E-1
4.857728958E0,-6.620319888E-1,-1.256347373E-1,7.317702681E-1
4.867714958E0,-6.706101465E-1,-1.807614094E-1,7.098443788E-1
4.877701958E0,-6.805879815E-1,-2.450983232E-1,4.299638933E-1
4.887687958E0,-6.722210544E-1,-2.085874316E-1,-1.469814599E-2
4.897673958E0,-5.242707109E-1,-3.622437805E-2,-4.936716467E-1
4.907659958E0,-3.605688456E-1,1.925613829E-1,-9.108266294E-1
4.917645958E0,-2.603808984E-1,3.857431555E-1,-1.248421472E0
4.927631958E0,-2.198630561E-1,5.356029072E-1,-1.510352175E0
4.937617958E0,-2.065922154E-1,6.599401474E-1,-1.654774309E0
4.947603958E0,-2.071522325E-1,7.053867540E-1,-1.692012886E0
4.957589958E0,-2.753950864E-1,6.901252288E-1,-1.608413490E0
4.967575375E0,-3.999059889E-1,6.164526504E-1,-1.411941197E0
4.977561375E0,-6.613506420E-1,4.381804007E-1,-1.120106079E0
4.987547375E0,-1.029001781E0,2.033375090E-1,-7.406264609E-1
4.997533375E0,-1.398164572E0,-3.069671273E-2,-3.983216858E-1
5.007520375E0,-1.646547276E0,-1.354308701E-1,-1.410348415E-3
5.017506375E0,-1.859788215E0,-1.746556006E-1,4.596373433E-1
5.027492375E0,-1.931309602E0,-1.994514495E-2,8.356419611E-1
5.037478375E0,-1.834505731E0,3.732809848E-1,1.289055528E0
5.047464375E0,-1.696268051E0,9.637787220E-1,1.748172469E0
5.057450375E0,-1.602338672E0,1.562835029E0,2.120711442E0
5.067436375E0,-1.257761376E0,2.021480977E0,2.257716383E0
5.077422375E0,-7.469708361E-1,2.361488965E0,1.977625982E0
5.087408375E0,-3.709029222E-1,1.720621120E0,1.507953647E0
5.097394375E0,-4.724563403E-1,1.512330727E0,1.090574132E0
5.107380375E0,-6.916354184E-1,1.603808223E0,1.022679187E0
5.117366375E0,-8.824090151E-1,1.497831679E0,1.183600409E0
5.127352375E0,-1.026132553E0,1.206888261E0,1.280366566E0
5.137339375E0,-1.128608515E0,8.907417360E-1,1.148569740E0
5.147325375E0,-1.159819052E0,8.970068814E-1,7.173791009E-1
5.157311375E0,-1.193429286E0,1.006306837E0,-6.866677701E-2
5.167297375E0,-7.431803785E-1,1.526751861E0,-5.934263152E-1
5.177283375E0,-5.929386574E-1,1.769815207E0,-1.016546627E0
5.187269375E0,-3.796291606E-1,1.760987958E0,-1.109892163E0
5.197255375E0,-1.862162769E-1,1.788963376E0,-1.213994821E0
5.207241375E0,-5.742418930E-2,1.860133346E0,-1.223040463E0
5.217227375E0,1.199114826E-1,1.863031811E0,-9.550578922E-1
5.227213375E0,3.081121583E-1,1.653960376E0,-3.615567327E-1
5.237199375E0,2.095120226E-1,1.252448888E0,6.361986977E-1
5.247185375E0,-2.284751277E-1,7.841037253E-1,1.994008711E0
5.257171375E0,-9.074274968E-1,2.911077243E-1,3.336889613E0
5.267158375E0,-1.504348254E0,-2.833306351E-1,4.280445448E0
5.277144375E0,-1.647191055E0,-1.231925454E0,4.724913944E0
5.287130375E0,-1.577152667E0,-2.070455647E0,4.729309296E0
5.297116375E0,-1.585652765E0,-2.580116066E0,4.332238914E0
5.307102375E0,-1.507791680E0,-2.983505534E0,3.638525249E0
5.317088375E0,-1.394154259E0,-3.344996778E0,2.759051390E0
5.327074375E0,-1.334862615E0,-3.576552365E0,1.763179348E0
5.337060375E0,-1.306107763E0,-3.634558498E0,7.420023108E-1
5.347046375E0,-1.300673653E0,-3.519346130E0,-2.608115458E-1
5.357032375E0,-1.201153750E0,-3.277901732E0,-1.161687384E0
5.367018375E0,-1.070386473E0,-2.869038394E0,-1.961111691E0
5.377004375E0,-9.006023343E-1,-2.314678203E0,-2.607832453E0
5.386990375E0,-7.204833877E-1,-1.724908737E0,-3.047403907E0
5.396976375E0,-5.064210619E-1,-1.239977508E0,-3.168683930E0
5.406963375E0,-2.725511469E-1,-8.381831610E-1,-2.987455913E0
5.416949375E0,-2.195592932E-2,-5.887111205E-1,-2.862039569E0
5.426935375E0,1.423419135E-1,-4.840690568E-1,-2.732599171E0
5.436921375E0,1.273610546E-1,-3.584805125E-1,-2.707927430E0
5.446907375E0,-5.345400296E-2,-2.948060882E-1,-2.750869966E0
5.456893375E0,-1.077147755E-1,-2.453482917E-1,-2.715741649E0
5.466879375E0,-1.068871021E-1,-9.490528017E-2,-2.688915793E0
5.476865375E0,-8.128799200E-3,1.406375232E-1,-2.618056310E0
5.486851375E0,8.537640173E-2,3.916801259E-1,-2.377305976E0
5.496837375E0,2.612178177E-1,6.618644661E-1,-1.883368281E0
5.506823375E0,5.722237631E-1,8.272035518E-1,-1.313841875E0
5.516809375E0,7.953720407E-1,1.138435054E0,-7.910382307E-1
5.526795375E0,8.996236566E-1,1.434724580E0,-3.439215302E-1
5.536781375E0,9.394032148E-1,1.447313928E0,1.172992390E-1
5.546768375E0,7.658399472E-1,1.256107637E0,4.770339793E-1
5.556754375E0,4.702113750E-1,9.212446135E-1,6.565522707E-1
5.566740375E0,3.127759706E-2,5.764787453E-1,6.320173538E-1
5.576726375E0,-4.096556363E-1,2.352846488E-1,5.210810548E-1
5.586712375E0,-7.613044082E-1,6.196528316E-2,3.795836985E-1
5.596698375E0,-1.019801188E0,4.785653651E-2,2.046092784E-1
5.606684375E0,-1.002682514E0,9.214773327E-2,8.279540420E-2
5.616670375E0,-8.102975703E-1,3.106418100E-1,-8.903029025E-2
5.626656375E0,-5.150679975E-1,6.668012702E-1,-3.156262690E-1
5.636642375E0,-1.528507944E-1,1.037486384E0,-6.157129776E-1
5.646628375E0,1.809786335E-1,1.387228232E0,-9.493241125E-1
5.656614375E0,2.312525186E-1,1.756035805E0,-1.135258554E0
5.666600375E0,1.006553041E-1,2.006143438E0,-1.187212819E0
5.676587375E0,-5.640254825E-2,1.972455874E0,-1.024415810E0
5.686573375E0,-2.644210686E-1,1.722732696E0,-6.865104800E-1
5.696559375E0,-5.330788104E-1,1.390119680E0,-2.586773121E-1
5.706545375E0,-7.124632736E-1,1.046042030E0,1.434427249E-1
5.716531375E0,-8.214942574E-1,7.926169789E-1,2.946043593E-1
5.726517375E0,-9.239742400E-1,6.434860826E-1,1.217466313E-1
5.736503375E0,-8.644723157E-1,5.867362234E-1,-2.913819587E-1
5.746489375E0,-7.654428481E-1,6.294255754E-1,-7.371087760E-1
5.756475375E0,-7.616097059E-1,7.095312604E-1,-1.149858466E0
5.766461375E0,-7.355942740E-1,7.472855625E-1,-1.354297006E0
5.776447375E0,-8.212118369E-1,7.808541352E-1,-1.433187055E0
5.786433375E0,-1.025429571E0,7.659335026E-1,-1.352514190E0
5.796419375E0,-1.234607425E0,7.062924877E-1,-1.110196218E0
5.806405375E0,-1.445952696E0,6.009815025E-1,-8.418031722E-1
5.816392375E0,-1.610480188E0,4.653043185E-1,-6.219694984E-1
5.826378375E0,-1.674236912E0,3.548444214E-1,-4.936394870E-1
5.836364375E0,-1.649563855E0,2.591654085E-1,-4.360607851E-1
5.846350375E0,-1.560901355E0,2.452848494E-1,-3.804397309E-1
5.856336375E0,-1.363974587E0,3.304293725E-1,-2.984044647E-1
5.866322375E0,-1.138792026E0,4.736304612E-1,-1.689582199E-1
5.876308375E0,-9.859615233E-1,6.081187601E-1,3.241754830E-2
5.886294375E0,-8.557758249E-1,7.131558032E-1,3.054421735E-1
5.896280375E0,-8.040822724E-1,8.280456971E-1,5.929801726E-1
5.906266375E0,-7.738181075E-1,9.123616697E-1,9.147179514E-1
5.916252375E0,-7.230538968E-1,1.017636256E0,1.118015115E0
5.926238375E0,-5.321360200E-1,1.002320205E0,1.198140680E0
5.936224375E0,-4.317585134E-1,1.121273768E0,1.239008625E0
5.946211375E0,-3.346759859E-1,1.249747328E0,1.229064265E0
5.956197375E0,-2.205491172E-1,1.342749340E0,1.149424603E0
5.966183375E0,-1.942555406E-1,1.499195395E0,1.127544907E0
5.976169375E0,-2.139502603E-1,1.588049977E0,1.158976614E0
5.986155375E0,-1.149668761E-1,1.559714370E0,1.250544012E0
5.996141375E0,1.286558840E-1,1.589521429E0,1.258972773E0
6.006127375E0,3.600951480E-1,1.591697470E0,1.182866583E0
6.016113375E0,4.801905256E-1,1.639745210E0,1.060193753E0
6.026099375E0,4.313650323E-1,1.737253086E0,8.980066091E-1
6.036085375E0,3.665542748E-1,1.645796202E0,7.557420981E-1
6.046071375E0,2.198998570E-1,1.357444855E0,7.798332113E-1
6.056057375E0,1.715543836E-2,9.062976685E-1,1.000417668E0
6.066043375E0,-2.995352431E-1,3.634678951E-1,1.333042377E0
6.076029375E0,-4.629174120E-1,-3.965643051E-1,1.877603511E0
6.086016375E0,-5.725709780E-1,-1.085990207E0,2.530857368E0
6.096002375E0,-8.162791988E-1,-1.600331469E0,3.128893628E0
6.105988375E0,-9.752532249E-1,-2.157109190E0,3.528964216E0
6.115974375E0,-1.023150400E0,-2.717004940E0,3.722359119E0
6.125960375E0,-1.006127839E0,-3.163917280E0,3.822697340E0
6.135946375E0,-8.900152194E-1,-3.464044042E0,3.749895412E0
6.145932375E0,-6.511967327E-1,-3.654857984E0,3.364410118E0
6.155918375E0,-2.988938767E-1,-3.714344341E0,2.645059921E0
6.165904375E0,1.258413633E-1,-3.530490339E0,1.576453194E0
6.175890375E0,6.020868456E-1,-3.228859673E0,3.196175784E-1
6.185876375E0,9.984681328E-1,-2.867922745E0,-8.022514361E-1
6.195862375E0,1.292742782E0,-2.461197733E0,-1.698538964E0
6.205848375E0,1.499413497E0,-2.037400606E0,-2.347933073E0
6.215834375E0,1.448241004E0,-1.597013174E0,-2.595615281E0
6.225821375E0,1.228293310E0,-1.176669412E0,-2.455138848E0
6.235807375E0,1.009477051E0,-9.753424680E-1,-2.107699633E0
6.245793375E0,8.787917083E-1,-1.041681176E0,-1.679033237E0
6.255779375E0,8.285371555E-1,-1.252362788E0,-1.404311165E0
6.265765375E0,7.721103550E-1,-1.472745515E0,-1.285736064E0
6.275751375E0,7.233093470E-1,-1.620082778E0,-1.261804579E0
6.285737375E0,6.050372044E-1,-1.619952970E0,-1.167389004E0
6.295723375E0,3.562120121E-1,-1.521974978E0,-8.667842317E-1
6.305709375E0,1.265430292E-1,-1.519644278E0,-3.016958624E-1
6.315695375E0,8.500382446E-2,-1.662561631E0,3.770296347E-1
6.325681375E0,1.503827121E-1,-1.765591325E0,1.061428685E0
6.335667375E0,3.493546899E-1,-1.732840193E0,1.657633597E0
6.345653375E0,5.834584936E-1,-1.579691090E0,2.001347551E0
6.355640375E0,8.906715694E-1,-1.349658702E0,2.051924213E0
6.365626375E0,1.178203721E0,-1.034525646E0,1.824295616E0
6.375612375E0,1.415668505E0,-7.412029964E-1,1.259948089E0
6.385598375E0,1.618645679E0,-5.489930311E-1,5.270627564E-1
6.395584375E0,1.738324589E0,-3.402559108E-1,-1.335638541E-1
6.405570375E0,1.772319131E0,-2.101749507E-1,-6.563388473E-1
6.415556375E0,1.772981913E0,-4.431253910E-2,-1.030909143E0
6.425542375E0,1.736477453E0,1.311077312E-1,-1.324683782E0
6.435528375E0,1.711956570E0,3.192550510E-1,-1.505912969E0
6.445514375E0,1.765221050E0,5.118491784E-1,-1.636876566E0
6.455500375E0,1.940471897E0,6.768008861E-1,-1.663033501E0
6.465486375E0,2.185945027E0,9.278130832E-1,-1.685416642E0
6.475472375E0,2.366946464E0,1.236677924E0,-1.754785670E0
6.485458375E0,2.385499679E0,1.478985956E0,-1.759379243E0
6.495444375E0,2.259738935E0,1.668288978E0,-1.732874984E0
6.505431375E0,1.962548790E0,1.673717533E0,-1.699598479E0
6.515417375E0,1.670078665E0,1.471490118E0,-1.699694958E0
6.525403375E0,1.350184221E0,1.202637774E0,-1.709763279E0
6.535389375E0,9.831512783E-1,9.977264866E-1,-1.706567191E0
6.545375375E0,5.512263751E-1,8.715438652E-1,-1.552153335E0
6.555361375E0,7.938830473E-2,7.447393924E-1,-1.156309699E0
6.565347375E0,-3.765101096E-1,4.822336158E-1,-5.018273431E-1
6.575333375E0,-7.389032865E-1,1.603920490E-1,3.559872597E-1
6.585319375E0,-1.030287292E0,-1.166376266E-1,1.071457829E0
6.595305375E0,-1.024049628E0,-4.160700318E-1,1.548528062E0
6.605291375E0,-5.819050346E-1,-7.204898196E-1,1.875036584E0
6.615277375E0,-1.454547518E-1,-7.997847882E-1,2.014935896E0
6.625263375E0,-5.798645025E-1,1.210437959E-1,1.950388482E0
6.635249375E0,-9.101310300E-1,6.629774836E-1,1.555255868E0
6.645236375E0,-6.127446386E-1,2.048574927E-1,8.753515720E-1
6.655222375E0,-5.339515074E-1,1.188367644E-1,7.759255171E-4
6.665208375E0,-7.901843179E-1,2.590719992E-1,-8.113947272E-1
6.675194375E0,-8.826038736E-1,2.914147031E-1,-1.352504835E0
6.685180375E0,-7.711841561E-1,2.792346606E-1,-1.576361393E0
6.695166375E0,-4.727046277E-1,3.069487086E-1,-1.474580664E0
6.705152375E0,-1.535111918E-1,4.823119685E-1,-1.136641420E0
6.715138375E0,1.085409140E-1,6.966059902E-1,-5.410124588E-1
6.725124375E0,5.096819810E-1,8.451270220E-1,1.932610023E-1
6.735110375E0,7.336528523E-1,9.790577888E-1,6.284295022E-1
6.745096375E0,8.097894473E-1,1.116443968E0,7.164605033E-1
6.755082375E0,9.262246871E-1,1.210228921E0,6.907128739E-1
6.765068375E0,1.058980895E0,1.330209694E0,6.632303756E-1
6.775055375E0,1.200731581E0,1.443581358E0,6.476311737E-1
6.785041375E0,1.273200510E0,1.536417601E0,6.923723137E-1
6.795027375E0,1.319092821E0,1.650149454E0,7.541575027E-1
6.805013375E0,1.384599909E0,1.738184255E0,9.166785228E-1
6.814999375E0,1.459996393E0,1.777926318E0,1.227566793E0
6.824985375E0,1.501277735E0,1.746543142E0,1.465932047E0
6.834971375E0,1.420555315E0,1.633846247E0,1.453035429E0
6.844957375E0,1.277439157E0,1.447957414E0,1.288537465E0
6.854943375E0,9.547858505E-1,1.269488406E0,1.173857778E0
6.864929375E0,5.543232067E-1,1.056126722E0,1.251967809E0
6.874915375E0,1.929068072E-1,7.621994707E-1,1.524438702E0
6.884901375E0,-5.543876722E-2,4.422851461E-1,1.882080140E0
6.894887375E0,-3.600895201E-1,6.271401912E-2,2.207178898E0
6.904873375E0,-6.437820978E-1,-4.029056105E-1,2.417349463E0
6.914860375E0,-1.023879182E0,-7.718482536E-1,2.439892234E0
6.924846375E0,-1.426377680E0,-1.091048048E0,2.285587136E0
6.934832375E0,-1.702215108E0,-1.366471494E0,2.005051762E0
6.944818375E0,-1.884620170E0,-1.559415285E0,1.689616697E0
6.954804375E0,-1.931572873E0,-1.658609790E0,1.332648275E0
6.964790458E0,-1.894986845E0,-1.738981523E0,9.144571656E-1
6.974776458E0,-1.908160622E0,-1.781493120E0,4.903416574E-1
6.984762458E0,-1.938297610E0,-1.792758950E0,1.210625070E-1
6.994748458E0,-1.961158030E0,-1.790686989E0,-2.368794769E-1
7.004734458E0,-2.057979004E0,-1.771592030E0,-5.631213659E-1
7.014720458E0,-2.086587238E0,-1.780805780E0,-8.707094675E-1
7.024706458E0,-1.918059081E0,-1.828405623E0,-1.266391135E0
7.034692458E0,-1.790068793E0,-1.782203264E0,-1.687970706E0
7.044678458E0,-1.675860830E0,-1.617020007E0,-2.038193196E0
7.054665458E0,-1.409541938E0,-1.435737318E0,-2.251318359E0
7.064651458E0,-1.142092633E0,-1.125425583E0,-2.339389122E0
7.074637458E0,-8.260206601E-1,-7.630552107E-1,-2.280336921E0
7.084623458E0,-4.336800912E-1,-4.376214069E-1,-2.135597869E0
7.094609458E0,-1.012052165E-1,-1.156725436E-1,-1.996547572E0
7.104595458E0,2.580152611E-1,1.310515979E-1,-1.883196958E0
7.114581458E0,5.359334211E-1,2.876356477E-1,-1.784538057E0
7.124567458E0,5.866776051E-1,3.865073866E-1,-1.641404650E0
7.134553458E0,5.644571623E-1,3.979220286E-1,-1.405353724E0
7.144539458E0,5.248048541E-1,3.631112149E-1,-1.195352728E0
7.154525458E0,3.551948158E-1,4.567827326E-1,-1.022162293E0
7.164511458E0,2.417692841E-1,5.999000600E-1,-8.315629435E-1
7.174497458E0,7.244780593E-2,7.490736410E-1,-4.571230406E-1
7.184483458E0,-2.190228843E-1,9.044166192E-1,1.057907492E-1
7.194470458E0,-4.470732117E-1,1.011283256E0,7.362164909E-1
7.204456458E0,-4.617555702E-1,1.022577153E0,1.214602346E0
7.214442458E0,-2.862251531E-1,9.964976943E-1,1.578102109E0
7.224428458E0,-1.722320028E-1,9.850409523E-1,1.814445396E0
7.234414458E0,-1.979216717E-1,9.165165550E-1,1.758144895E0
7.244400458E0,-2.693919694E-1,7.979458389E-1,1.363206993E0
7.254386458E0,-3.423496525E-1,6.476422834E-1,8.328826600E-1
7.264372458E0,-3.524300330E-1,5.414375514E-1,2.711757356E-1
7.274358458E0,-1.710869718E-1,5.730975929E-1,-3.322042948E-1
7.284344458E0,2.423724609E-1,8.221919033E-1,-9.532212818E-1
7.294330458E0,6.233877406E-1,1.295351225E0,-1.437770687E0
7.304316458E0,9.115632324E-1,1.827650163E0,-1.671494422E0
7.314302458E0,1.238070146E0,2.264307949E0,-1.529208861E0
7.324288458E0,1.220751205E0,2.454709370E0,-1.170250046E0
7.334274458E0,9.866245975E-1,2.395097007E0,-5.824487525E-1
7.344261458E0,9.033937950E-1,2.070088296E0,9.106395185E-2
7.354247458E0,8.993171163E-1,1.650374864E0,3.358336616E-1
7.364233458E0,9.517419362E-1,1.141563899E0,9.892202497E-2
7.374219458E0,7.692159833E-1,7.502302203E-1,-4.438124388E-1
7.384205458E0,4.232252696E-1,5.275074372E-1,-1.092401386E0
7.394191458E0,4.659812434E-2,4.612248623E-1,-1.711596966E0
7.404177458E0,-2.254179841E-1,4.882009917E-1,-2.105674742E0
7.414163458E0,-3.361540524E-1,5.162617797E-1,-2.184566545E0
7.424149458E0,-4.205043044E-1,5.793795490E-1,-1.872281376E0
7.434135458E0,-4.840519902E-1,6.398277721E-1,-1.351808431E0
7.444121458E0,-3.943558483E-1,6.161816320E-1,-8.108433348E-1
7.454107458E0,-2.457251447E-1,5.501452249E-1,-3.709105235E-1
7.464093458E0,-2.465329376E-1,4.452730733E-1,1.556762695E-1
7.474079458E0,-2.752517565E-1,3.200610897E-1,5.752420592E-1
7.484066458E0,-2.837040529E-1,1.916489249E-1,9.028112662E-1
7.494052458E0,-2.576826277E-1,9.117154062E-2,1.207461142E0
7.504038458E0,-3.091965245E-1,8.622830451E-2,1.281288671E0
7.514024458E0,-3.650246066E-1,1.278683737E-1,1.144285485E0
7.524010458E0,-4.532347152E-1,2.197971287E-1,9.667733735E-1
7.533996458E0,-4.321329910E-1,3.321215567E-1,7.769370854E-1
7.543982458E0,-2.581073913E-1,3.603364187E-1,6.658113366E-1
7.553968458E0,-9.407625463E-2,3.813796708E-1,5.256483150E-1
